molecule,functional,basis,wavelength,intensity
Eos_1,M06,def2-SVP,206,6.3143886212609075e-12
Eos_1,M06,def2-SVP,207,1.512869165875446e-11
Eos_1,M06,def2-SVP,208,3.522236250448283e-11
Eos_1,M06,def2-SVP,209,7.974348282283089e-11
Eos_1,M06,def2-SVP,210,1.756854682835801e-10
Eos_1,M06,def2-SVP,211,3.76909224793067e-10
Eos_1,M06,def2-SVP,212,7.87928239656719e-10
Eos_1,M06,def2-SVP,213,1.6060787206861831e-09
Eos_1,M06,def2-SVP,214,3.194121397231643e-09
Eos_1,M06,def2-SVP,215,6.2016570440426e-09
Eos_1,M06,def2-SVP,216,1.176241590330134e-08
Eos_1,M06,def2-SVP,217,2.1805807304018457e-08
Eos_1,M06,def2-SVP,218,3.953511376456894e-08
Eos_1,M06,def2-SVP,219,7.014093138691992e-08
Eos_1,M06,def2-SVP,220,1.218357557214423e-07
Eos_1,M06,def2-SVP,221,2.0731197596031327e-07
Eos_1,M06,def2-SVP,222,3.4573797899774737e-07
Eos_1,M06,def2-SVP,223,5.654116556641071e-07
Eos_1,M06,def2-SVP,224,9.071827498822376e-07
Eos_1,M06,def2-SVP,225,1.4287304475206904e-06
Eos_1,M06,def2-SVP,226,2.209736230622035e-06
Eos_1,M06,def2-SVP,227,3.3579217715788864e-06
Eos_1,M06,def2-SVP,228,5.015827574637313e-06
Eos_1,M06,def2-SVP,229,7.368093786224566e-06
Eos_1,M06,def2-SVP,230,1.064887779781723e-05
Eos_1,M06,def2-SVP,231,1.5148915789680984e-05
Eos_1,M06,def2-SVP,232,2.122162247203234e-05
Eos_1,M06,def2-SVP,233,2.9287542186838577e-05
Eos_1,M06,def2-SVP,234,3.98364322514157e-05
Eos_1,M06,def2-SVP,235,5.342629017354131e-05
Eos_1,M06,def2-SVP,236,7.067873892733099e-05
Eos_1,M06,def2-SVP,237,9.227035995329399e-05
Eos_1,M06,def2-SVP,238,0.00011891980399070893
Eos_1,M06,def2-SVP,239,0.00015137079813406552
Eos_1,M06,def2-SVP,240,0.00019037147858157782
Eos_1,M06,def2-SVP,241,0.00023665078208320834
Eos_1,M06,def2-SVP,242,0.00029089289316881333
Eos_1,M06,def2-SVP,243,0.00035371093952839527
Eos_1,M06,def2-SVP,244,0.00042562123181883626
Eos_1,M06,def2-SVP,245,0.0005070193440910298
Eos_1,M06,def2-SVP,246,0.0005981592263413171
Eos_1,M06,def2-SVP,247,0.0006991363429819683
Eos_1,M06,def2-SVP,248,0.0008098755625833199
Eos_1,M06,def2-SVP,249,0.0009301242149750294
Eos_1,M06,def2-SVP,250,0.0010594504151057377
Eos_1,M06,def2-SVP,251,0.0011972464612909667
Eos_1,M06,def2-SVP,252,0.001342736875663306
Eos_1,M06,def2-SVP,253,0.0014949904851902073
Eos_1,M06,def2-SVP,254,0.0016529358504252297
Eos_1,M06,def2-SVP,255,0.0018153793332754224
Eos_1,M06,def2-SVP,256,0.0019810251420424537
Eos_1,M06,def2-SVP,257,0.0021484967824267212
Eos_1,M06,def2-SVP,258,0.0023163594541180032
Eos_1,M06,def2-SVP,259,0.0024831430411652302
Eos_1,M06,def2-SVP,260,0.002647365431072757
Eos_1,M06,def2-SVP,261,0.002807555949029944
Eos_1,M06,def2-SVP,262,0.002962278703803003
Eos_1,M06,def2-SVP,263,0.0031101556122676067
Eos_1,M06,def2-SVP,264,0.003249888808843478
Eos_1,M06,def2-SVP,265,0.0033802820677952985
Eos_1,M06,def2-SVP,266,0.0035002607868219065
Eos_1,M06,def2-SVP,267,0.00360889001613686
Eos_1,M06,def2-SVP,268,0.003705389982810913
Eos_1,M06,def2-SVP,269,0.003789148565995359
Eos_1,M06,def2-SVP,270,0.0038597302301087745
Eos_1,M06,def2-SVP,271,0.003916881019888311
Eos_1,M06,def2-SVP,272,0.003960529357820297
Eos_1,M06,def2-SVP,273,0.003990782550921912
Eos_1,M06,def2-SVP,274,0.004007919097143537
Eos_1,M06,def2-SVP,275,0.004012377067312792
Eos_1,M06,def2-SVP,276,0.004004739012154861
Eos_1,M06,def2-SVP,277,0.003985713992621754
Eos_1,M06,def2-SVP,278,0.003956117445300158
Eos_1,M06,def2-SVP,279,0.003916849666167048
Eos_1,M06,def2-SVP,280,0.003868873722247489
Eos_1,M06,def2-SVP,281,0.00381319358226847
Eos_1,M06,def2-SVP,282,0.0037508331979278944
Eos_1,M06,def2-SVP,283,0.0036828171732813933
Eos_1,M06,def2-SVP,284,0.0036101535392308037
Eos_1,M06,def2-SVP,285,0.003533819012455953
Eos_1,M06,def2-SVP,286,0.003454746972882006
Eos_1,M06,def2-SVP,287,0.003373818249958877
Eos_1,M06,def2-SVP,288,0.003291854673640826
Eos_1,M06,def2-SVP,289,0.003209615227522081
Eos_1,M06,def2-SVP,290,0.003127794543929223
Eos_1,M06,def2-SVP,291,0.003047023406915195
Eos_1,M06,def2-SVP,292,0.002967870880315899
Eos_1,M06,def2-SVP,293,0.0028908476540035356
Eos_1,M06,def2-SVP,294,0.002816410200533861
Eos_1,M06,def2-SVP,295,0.002744965353810761
Eos_1,M06,def2-SVP,296,0.002676874957701234
Eos_1,M06,def2-SVP,297,0.002612460281801217
Eos_1,M06,def2-SVP,298,0.0025520059596914582
Eos_1,M06,def2-SVP,299,0.0024957632680314198
Eos_1,M06,def2-SVP,300,0.002443952629006409
Eos_1,M06,def2-SVP,301,0.0023967652807007902
Eos_1,M06,def2-SVP,302,0.0023543641171969647
Eos_1,M06,def2-SVP,303,0.0023168837504815637
Eos_1,M06,def2-SVP,304,0.002284429888083431
Eos_1,M06,def2-SVP,305,0.002257078152882769
Eos_1,M06,def2-SVP,306,0.0022348724943827935
Eos_1,M06,def2-SVP,307,0.0022178233540780788
Eos_1,M06,def2-SVP,308,0.002205905751948455
Eos_1,M06,def2-SVP,309,0.002199057457433349
Eos_1,M06,def2-SVP,310,0.0021971773976093628
Eos_1,M06,def2-SVP,311,0.002200124438958441
Eos_1,M06,def2-SVP,312,0.002207716658397898
Eos_1,M06,def2-SVP,313,0.0022197311954688134
Eos_1,M06,def2-SVP,314,0.0022359047520114374
Eos_1,M06,def2-SVP,315,0.0022559347794601577
Eos_1,M06,def2-SVP,316,0.002279481368099472
Eos_1,M06,def2-SVP,317,0.002306169828116506
Eos_1,M06,def2-SVP,318,0.0023355939297829303
Eos_1,M06,def2-SVP,319,0.0023673197501536975
Eos_1,M06,def2-SVP,320,0.002400890056677177
Eos_1,M06,def2-SVP,321,0.002435829144319479
Eos_1,M06,def2-SVP,322,0.0024716480323301064
Eos_1,M06,def2-SVP,323,0.0025078499196161943
Eos_1,M06,def2-SVP,324,0.0025439357937499744
Eos_1,M06,def2-SVP,325,0.002579410087730047
Eos_1,M06,def2-SVP,326,0.0026137862805101315
Eos_1,M06,def2-SVP,327,0.002646592341710556
Eos_1,M06,def2-SVP,328,0.0026773759275163056
Eos_1,M06,def2-SVP,329,0.0027057092431995336
Eos_1,M06,def2-SVP,330,0.0027311934976324836
Eos_1,M06,def2-SVP,331,0.0027534628862275986
Eos_1,M06,def2-SVP,332,0.0027721880506106572
Eos_1,M06,def2-SVP,333,0.002787078975669656
Eos_1,M06,def2-SVP,334,0.002797887297114966
Eos_1,M06,def2-SVP,335,0.002804408005046397
Eos_1,M06,def2-SVP,336,0.0028064805409880275
Eos_1,M06,def2-SVP,337,0.0028039892971888974
Eos_1,M06,def2-SVP,338,0.0027968635374951796
Eos_1,M06,def2-SVP,339,0.0027850767686081195
Eos_1,M06,def2-SVP,340,0.0027686455989159825
Eos_1,M06,def2-SVP,341,0.002747628129225691
Eos_1,M06,def2-SVP,342,0.0027221219255520227
Eos_1,M06,def2-SVP,343,0.0026922616286130445
Eos_1,M06,def2-SVP,344,0.0026582162578248306
Eos_1,M06,def2-SVP,345,0.0026201862694101258
Eos_1,M06,def2-SVP,346,0.0025784004287850255
Eos_1,M06,def2-SVP,347,0.0025331125567387143
Eos_1,M06,def2-SVP,348,0.0024845982071680737
Eos_1,M06,def2-SVP,349,0.002433151331382713
Eos_1,M06,def2-SVP,350,0.002379080980380545
Eos_1,M06,def2-SVP,351,0.002322708092143067
Eos_1,M06,def2-SVP,352,0.002264362406051993
Eos_1,M06,def2-SVP,353,0.0022043795411259034
Eos_1,M06,def2-SVP,354,0.002143098269057308
Eos_1,M06,def2-SVP,355,0.002080858007132137
Eos_1,M06,def2-SVP,356,0.0020179965501643518
Eos_1,M06,def2-SVP,357,0.0019548480546972085
Eos_1,M06,def2-SVP,358,0.0018917412830184853
Eos_1,M06,def2-SVP,359,0.0018289981091055903
Eos_1,M06,def2-SVP,360,0.0017669322835410378
Eos_1,M06,def2-SVP,361,0.0017058484497877724
Eos_1,M06,def2-SVP,362,0.0016460414000429996
Eos_1,M06,def2-SVP,363,0.0015877955552389903
Eos_1,M06,def2-SVP,364,0.0015313846506585654
Eos_1,M06,def2-SVP,365,0.001477071606096656
Eos_1,M06,def2-SVP,366,0.001425108557531647
Eos_1,M06,def2-SVP,367,0.001375737025864823
Eos_1,M06,def2-SVP,368,0.0013291881974271153
Eos_1,M06,def2-SVP,369,0.0012856832906158987
Eos_1,M06,def2-SVP,370,0.001245433983180102
Eos_1,M06,def2-SVP,371,0.0012086428752829791
Eos_1,M06,def2-SVP,372,0.0011755039644980607
Eos_1,M06,def2-SVP,373,0.0011462031102906813
Eos_1,M06,def2-SVP,374,0.001120918467258715
Eos_1,M06,def2-SVP,375,0.001099820868403833
Eos_1,M06,def2-SVP,376,0.0010830741419300173
Eos_1,M06,def2-SVP,377,0.0010708353474708397
Eos_1,M06,def2-SVP,378,0.0010632549201832961
Eos_1,M06,def2-SVP,379,0.001060476713767297
Eos_1,M06,def2-SVP,380,0.0010626379361314562
Eos_1,M06,def2-SVP,381,0.0010698689740849829
Eos_1,M06,def2-SVP,382,0.0010822931060521163
Eos_1,M06,def2-SVP,383,0.001100026104342279
Eos_1,M06,def2-SVP,384,0.0011231757309316146
Eos_1,M06,def2-SVP,385,0.0011518411329887
Eos_1,M06,def2-SVP,386,0.001186112146481255
Eos_1,M06,def2-SVP,387,0.0012260685181073644
Eos_1,M06,def2-SVP,388,0.0012717790574835095
Eos_1,M06,def2-SVP,389,0.0013233007329757885
Eos_1,M06,def2-SVP,390,0.001380677725766702
Eos_1,M06,def2-SVP,391,0.0014439404576987033
Eos_1,M06,def2-SVP,392,0.001513104609121517
Eos_1,M06,def2-SVP,393,0.0015881701433910064
Eos_1,M06,def2-SVP,394,0.0016691203548250342
Eos_1,M06,def2-SVP,395,0.0017559209568208816
Eos_1,M06,def2-SVP,396,0.0018485192264884312
Eos_1,M06,def2-SVP,397,0.0019468432215643478
Eos_1,M06,def2-SVP,398,0.002050801084559724
Eos_1,M06,def2-SVP,399,0.002160280448074014
Eos_1,M06,def2-SVP,400,0.0022751479540008145
Eos_1,M06,def2-SVP,401,0.002395248897977465
Eos_1,M06,def2-SVP,402,0.0025204070089140506
Eos_1,M06,def2-SVP,403,0.0026504243718015663
Eos_1,M06,def2-SVP,404,0.002785081500270156
Eos_1,M06,def2-SVP,405,0.002924137563571133
Eos_1,M06,def2-SVP,406,0.003067330770818194
Eos_1,M06,def2-SVP,407,0.00321437891346805
Eos_1,M06,def2-SVP,408,0.0033649800651757863
Eos_1,M06,def2-SVP,409,0.003518813436348082
Eos_1,M06,def2-SVP,410,0.0036755403789626327
Eos_1,M06,def2-SVP,411,0.003834805535545408
Eos_1,M06,def2-SVP,412,0.0039962381246188795
Eos_1,M06,def2-SVP,413,0.004159453353472587
Eos_1,M06,def2-SVP,414,0.004324053947776417
Eos_1,M06,def2-SVP,415,0.004489631786372454
Eos_1,M06,def2-SVP,416,0.004655769628551967
Eos_1,M06,def2-SVP,417,0.004822042920259873
Eos_1,M06,def2-SVP,418,0.0049880216649755595
Eos_1,M06,def2-SVP,419,0.005153272344499129
Eos_1,M06,def2-SVP,420,0.00531735987452773
Eos_1,M06,def2-SVP,421,0.005479849579735987
Eos_1,M06,def2-SVP,422,0.005640309173073847
Eos_1,M06,def2-SVP,423,0.0057983107241595215
Eos_1,M06,def2-SVP,424,0.005953432601966
Eos_1,M06,def2-SVP,425,0.006105261377468686
Eos_1,M06,def2-SVP,426,0.006253393672527748
Eos_1,M06,def2-SVP,427,0.006397437942009413
Eos_1,M06,def2-SVP,428,0.006537016176993807
Eos_1,M06,def2-SVP,429,0.006671765517857505
Eos_1,M06,def2-SVP,430,0.006801339767043692
Eos_1,M06,def2-SVP,431,0.006925410792426247
Eos_1,M06,def2-SVP,432,0.007043669813320792
Eos_1,M06,def2-SVP,433,0.00715582856238205
Eos_1,M06,def2-SVP,434,0.007261620317836726
Eos_1,M06,def2-SVP,435,0.007360800801721511
Eos_1,M06,def2-SVP,436,0.007453148941012243
Eos_1,M06,def2-SVP,437,0.007538467489730537
Eos_1,M06,def2-SVP,438,0.007616583511286196
Eos_1,M06,def2-SVP,439,0.0076873487214456785
Eos_1,M06,def2-SVP,440,0.007750639693400551
Eos_1,M06,def2-SVP,441,0.007806357927434332
Eos_1,M06,def2-SVP,442,0.007854429788645544
Eos_1,M06,def2-SVP,443,0.007894806317071462
Eos_1,M06,def2-SVP,444,0.007927462915366308
Eos_1,M06,def2-SVP,445,0.007952398919915251
Eos_1,M06,def2-SVP,446,0.007969637061908329
Eos_1,M06,def2-SVP,447,0.00797922282545495
Eos_1,M06,def2-SVP,448,0.007981223710288662
Eos_1,M06,def2-SVP,449,0.007975728406994065
Eos_1,M06,def2-SVP,450,0.00796284589298389
Eos_1,M06,def2-SVP,451,0.007942704457666691
Eos_1,M06,def2-SVP,452,0.007915450665376716
Eos_1,M06,def2-SVP,453,0.007881248264691255
Eos_1,M06,def2-SVP,454,0.00784027705274067
Eos_1,M06,def2-SVP,455,0.007792731703027276
Eos_1,M06,def2-SVP,456,0.007738820565116206
Eos_1,M06,def2-SVP,457,0.007678764444349499
Eos_1,M06,def2-SVP,458,0.007612795369469468
Eos_1,M06,def2-SVP,459,0.007541155355725012
Eos_1,M06,def2-SVP,460,0.00746409517067995
Eos_1,M06,def2-SVP,461,0.007381873109552438
Eos_1,M06,def2-SVP,462,0.00729475378649396
Eos_1,M06,def2-SVP,463,0.007203006947771563
Eos_1,M06,def2-SVP,464,0.007106906312353122
Eos_1,M06,def2-SVP,465,0.007006728444917521
Eos_1,M06,def2-SVP,466,0.0069027516658255765
Eos_1,M06,def2-SVP,467,0.0067952550020968176
Eos_1,M06,def2-SVP,468,0.0066845171829475365
Eos_1,M06,def2-SVP,469,0.0065708156829600685
Eos_1,M06,def2-SVP,470,0.0064544258154761915
Eos_1,M06,def2-SVP,471,0.00633561987834214
Eos_1,M06,def2-SVP,472,0.006214666353681885
Eos_1,M06,def2-SVP,473,0.006091829162942415
Eos_1,M06,def2-SVP,474,0.005967366978040366
Eos_1,M06,def2-SVP,475,0.005841532589047867
Eos_1,M06,def2-SVP,476,0.005714572328486162
Eos_1,M06,def2-SVP,477,0.00558672555195088
Eos_1,M06,def2-SVP,478,0.005458224174473982
Eos_1,M06,def2-SVP,479,0.005329292261733852
Eos_1,M06,def2-SVP,480,0.005200145674958141
Eos_1,M06,def2-SVP,481,0.005070991768123658
Eos_1,M06,def2-SVP,482,0.00494202913584321
Eos_1,M06,def2-SVP,483,0.004813447410141147
Eos_1,M06,def2-SVP,484,0.004685427104156498
Eos_1,M06,def2-SVP,485,0.004558139500674279
Eos_1,M06,def2-SVP,486,0.004431746583271235
Eos_1,M06,def2-SVP,487,0.004306401007770563
Eos_1,M06,def2-SVP,488,0.004182246111630202
Eos_1,M06,def2-SVP,489,0.004059415958839839
Eos_1,M06,def2-SVP,490,0.003938035417871489
Eos_1,M06,def2-SVP,491,0.0038182202702162576
Eos_1,M06,def2-SVP,492,0.0037000773470439816
Eos_1,M06,def2-SVP,493,0.0035837046915420585
Eos_1,M06,def2-SVP,494,0.003469191744522895
Eos_1,M06,def2-SVP,495,0.003356619550935201
Eos_1,M06,def2-SVP,496,0.0032460609849713326
Eos_1,M06,def2-SVP,497,0.0031375809915292967
Eos_1,M06,def2-SVP,498,0.0030312368418635395
Eos_1,M06,def2-SVP,499,0.002927078401341141
Eos_1,M06,def2-SVP,500,0.00282514840730832
Eos_1,M06,def2-SVP,501,0.002725482755166526
Eos_1,M06,def2-SVP,502,0.002628110790854336
Eos_1,M06,def2-SVP,503,0.0025330556080323747
Eos_1,M06,def2-SVP,504,0.002440334348371019
Eos_1,M06,def2-SVP,505,0.002349958503444407
Eos_1,M06,def2-SVP,506,0.0022619342168384514
Eos_1,M06,def2-SVP,507,0.002176262585184388
Eos_1,M06,def2-SVP,508,0.00209293995693243
Eos_1,M06,def2-SVP,509,0.002011958227781087
Eos_1,M06,def2-SVP,510,0.0019333051317771076
Eos_1,M06,def2-SVP,511,0.0018569645271976304
Eos_1,M06,def2-SVP,512,0.0017829166764197011
Eos_1,M06,def2-SVP,513,0.0017111385190727935
Eos_1,M06,def2-SVP,514,0.0016416039378568399
Eos_1,M06,def2-SVP,515,0.001574284016491149
Eos_1,M06,def2-SVP,516,0.0015091472893388493
Eos_1,M06,def2-SVP,517,0.0014461599823261458
Eos_1,M06,def2-SVP,518,0.0013852862448466353
Eos_1,M06,def2-SVP,519,0.0013264883724070883
Eos_1,M06,def2-SVP,520,0.0012697270198334242
Eos_1,M06,def2-SVP,521,0.001214961404913223
Eos_1,M06,def2-SVP,522,0.0011621495024048915
Eos_1,M06,def2-SVP,523,0.0011112482283927006
Eos_1,M06,def2-SVP,524,0.0010622136150123952
Eos_1,M06,def2-SVP,525,0.0010150009756131723
Eos_1,M06,def2-SVP,526,0.0009695650604592441
Eos_1,M06,def2-SVP,527,0.0009258602031077477
Eos_1,M06,def2-SVP,528,0.0008838404576298732
Eos_1,M06,def2-SVP,529,0.0008434597268684619
Eos_1,M06,def2-SVP,530,0.0008046718819487729
Eos_1,M06,def2-SVP,531,0.0007674308732791458
Eos_1,M06,def2-SVP,532,0.000731690833295523
Eos_1,M06,def2-SVP,533,0.0006974061712182259
Eos_1,M06,def2-SVP,534,0.0006645316601012893
Eos_1,M06,def2-SVP,535,0.000633022516463943
Eos_1,M06,def2-SVP,536,0.0006028344728011189
Eos_1,M06,def2-SVP,537,0.0005739238432749392
Eos_1,M06,def2-SVP,538,0.0005462475828922481
Eos_1,M06,def2-SVP,539,0.0005197633404748276
Eos_1,M06,def2-SVP,540,0.0004944295057285958
Eos_1,M06,def2-SVP,541,0.000470205250716665
Eos_1,M06,def2-SVP,542,0.00044705056603811514
Eos_1,M06,def2-SVP,543,0.0004249262920102931
Eos_1,M06,def2-SVP,544,0.00040379414514742334
Eos_1,M06,def2-SVP,545,0.00038361674022223435
Eos_1,M06,def2-SVP,546,0.00036435760819056805
Eos_1,M06,def2-SVP,547,0.00034598121025147794
Eos_1,M06,def2-SVP,548,0.0003284529483072581
Eos_1,M06,def2-SVP,549,0.00031173917207936714
Eos_1,M06,def2-SVP,550,0.00029580718312729337
Eos_1,M06,def2-SVP,551,0.0002806252360081935
Eos_1,M06,def2-SVP,552,0.00026616253680571725
Eos_1,M06,def2-SVP,553,0.00025238923924685345
Eos_1,M06,def2-SVP,554,0.00023927643861588934
Eos_1,M06,def2-SVP,555,0.0002267961636649151
Eos_1,M06,def2-SVP,556,0.00021492136671055802
Eos_1,M06,def2-SVP,557,0.0002036259120969809
Eos_1,M06,def2-SVP,558,0.00019288456319565688
Eos_1,M06,def2-SVP,559,0.00018267296810301267
Eos_1,M06,def2-SVP,560,0.00017296764418779783
Eos_1,M06,def2-SVP,561,0.0001637459616310358
Eos_1,M06,def2-SVP,562,0.00015498612609256065
Eos_1,M06,def2-SVP,563,0.00014666716062964517
Eos_1,M06,def2-SVP,564,0.00013876888698488332
Eos_1,M06,def2-SVP,565,0.00013127190635249877
Eos_1,M06,def2-SVP,566,0.00012415757972452428
Eos_1,M06,def2-SVP,567,0.00011740800791084706
Eos_1,M06,def2-SVP,568,0.00011100601132000984
Eos_1,M06,def2-SVP,569,0.00010493510958082611
Eos_1,M06,def2-SVP,570,9.917950107835048e-05
Eos_1,M06,def2-SVP,571,9.372404247154994e-05
Eos_1,M06,def2-SVP,572,8.8554228254118e-05
Eos_1,M06,def2-SVP,573,8.365617041428202e-05
Eos_1,M06,def2-SVP,574,7.901657824416605e-05
Eos_1,M06,def2-SVP,575,7.462273834425355e-05
Eos_1,M06,def2-SVP,576,7.046249486380672e-05
Eos_1,M06,def2-SVP,577,6.652423001364485e-05
Eos_1,M06,def2-SVP,578,6.279684488354014e-05
Eos_1,M06,def2-SVP,579,5.9269740592592356e-05
Eos_1,M06,def2-SVP,580,5.593279979729629e-05
Eos_1,M06,def2-SVP,581,5.2776368578638555e-05
Eos_1,M06,def2-SVP,582,4.979123872639346e-05
Eos_1,M06,def2-SVP,583,4.6968630435864505e-05
Eos_1,M06,def2-SVP,584,4.4300175429614506e-05
Eos_1,M06,def2-SVP,585,4.177790051420725e-05
Eos_1,M06,def2-SVP,586,3.9394211579707174e-05
Eos_1,M06,def2-SVP,587,3.71418780475381e-05
Eos_1,M06,def2-SVP,588,3.50140177703906e-05
Eos_1,M06,def2-SVP,589,3.300408238608101e-05
Eos_1,M06,def2-SVP,590,3.110584312567341e-05
Eos_1,M06,def2-SVP,591,2.9313377074700937e-05
Eos_1,M06,def2-SVP,592,2.7621053885027193e-05
Eos_1,M06,def2-SVP,593,2.6023522933690997e-05
Eos_1,M06,def2-SVP,594,2.451570092402708e-05
Eos_1,M06,def2-SVP,595,2.3092759923419417e-05
Eos_1,M06,def2-SVP,596,2.1750115831203807e-05
Eos_1,M06,def2-SVP,597,2.0483417269515334e-05
Eos_1,M06,def2-SVP,598,1.9288534889237478e-05
Eos_1,M06,def2-SVP,599,1.8161551082664386e-05
Eos_1,M06,def2-SVP,600,1.709875009402105e-05
Eos_1,M06,def2-SVP,601,1.609660851859759e-05
Eos_1,M06,def2-SVP,602,1.5151786180928383e-05
Eos_1,M06,def2-SVP,603,1.426111738219337e-05
Eos_1,M06,def2-SVP,604,1.342160250681534e-05
Eos_1,M06,def2-SVP,605,1.2630399978082208e-05
Eos_1,M06,def2-SVP,606,1.1884818552523258e-05
Eos_1,M06,def2-SVP,607,1.1182309942716963e-05
Eos_1,M06,def2-SVP,608,1.0520461758190022e-05
Eos_1,M06,def2-SVP,609,9.896990754092248e-06
Eos_1,M06,def2-SVP,610,9.309736377383832e-06
Eos_1,M06,def2-SVP,611,8.756654600353864e-06
Eos_1,M06,def2-SVP,612,8.23581203140003e-06
Eos_1,M06,def2-SVP,613,7.745380293127753e-06
Eos_1,M06,def2-SVP,614,7.28363065798001e-06
Eos_1,M06,def2-SVP,615,6.848928931777184e-06
Eos_1,M06,def2-SVP,616,6.439730575729164e-06
Eos_1,M06,def2-SVP,617,6.054576057681164e-06
Eos_1,M06,def2-SVP,618,5.692086423558417e-06
Eos_1,M06,def2-SVP,619,5.350959080194796e-06
Eos_1,M06,def2-SVP,620,5.029963780952509e-06
Eos_1,M06,def2-SVP,621,4.727938805770632e-06
Eos_1,M06,def2-SVP,622,4.443787327513614e-06
Eos_1,M06,def2-SVP,623,4.1764739567291375e-06
Eos_1,M06,def2-SVP,624,3.925021457163569e-06
Eos_1,M06,def2-SVP,625,3.6885076246230254e-06
Eos_1,M06,def2-SVP,626,3.4660623220095677e-06
Eos_1,M06,def2-SVP,627,3.256864663600064e-06
Eos_1,M06,def2-SVP,628,3.0601403418738897e-06
Eos_1,M06,def2-SVP,629,2.8751590904312288e-06
Eos_1,M06,def2-SVP,630,2.7012322767756944e-06
Eos_1,M06,def2-SVP,631,2.5377106189652674e-06
Eos_1,M06,def2-SVP,632,2.3839820203601363e-06
Eos_1,M06,def2-SVP,633,2.239469516918e-06
Eos_1,M06,def2-SVP,634,2.103629331703568e-06
Eos_1,M06,def2-SVP,635,1.975949031491289e-06
Eos_1,M06,def2-SVP,636,1.8559457805468366e-06
Eos_1,M06,def2-SVP,637,1.7431646868746758e-06
Eos_1,M06,def2-SVP,638,1.6371772364150474e-06
Eos_1,M06,def2-SVP,639,1.5375798108643217e-06
Eos_1,M06,def2-SVP,640,1.4439922849779493e-06
Eos_1,M06,def2-SVP,641,1.3560566993941013e-06
Eos_1,M06,def2-SVP,642,1.2734360051903465e-06
Eos_1,M06,def2-SVP,643,1.1958128765532726e-06
Eos_1,M06,def2-SVP,644,1.1228885881034845e-06
Eos_1,M06,def2-SVP,645,1.0543819535750099e-06
Eos_1,M06,def2-SVP,646,9.900283226992817e-07
Eos_1,M06,def2-SVP,647,9.29578633289469e-07
Eos_1,M06,def2-SVP,648,8.72798515661069e-07
Eos_1,M06,def2-SVP,649,8.194674466593773e-07
Eos_1,M06,def2-SVP,650,7.693779506943522e-07
Eos_1,M06,def2-SVP,651,7.223348453074115e-07
Eos_1,M06,def2-SVP,652,6.781545289145219e-07
Eos_1,M06,def2-SVP,653,6.366643084842439e-07
Eos_1,M06,def2-SVP,654,5.977017650193396e-07
Eos_1,M06,def2-SVP,655,5.611141548156101e-07
Eos_1,M06,def2-SVP,656,5.267578445723618e-07
Eos_1,M06,def2-SVP,657,4.944977785251442e-07
Eos_1,M06,def2-SVP,658,4.6420697586355066e-07
Eos_1,M06,def2-SVP,659,4.3576605678475546e-07
Eos_1,M06,def2-SVP,660,4.0906279561760556e-07
Eos_1,M06,def2-SVP,661,3.839916995322027e-07
Eos_1,M06,def2-SVP,662,3.604536114265174e-07
Eos_1,M06,def2-SVP,663,3.3835533565450425e-07
Eos_1,M06,def2-SVP,664,3.1760928532981377e-07
Eos_1,M06,def2-SVP,665,2.981331500054347e-07
Eos_1,M06,def2-SVP,666,2.798495825927451e-07
Eos_1,M06,def2-SVP,667,2.6268590444356235e-07
Eos_1,M06,def2-SVP,668,2.465738275759193e-07
Eos_1,M06,def2-SVP,669,2.3144919307871936e-07
Eos_1,M06,def2-SVP,670,2.1725172478213934e-07
Eos_1,M06,def2-SVP,671,2.0392479732976716e-07
Eos_1,M06,def2-SVP,672,1.9141521783519438e-07
Eos_1,M06,def2-SVP,673,1.7967302035012672e-07
Eos_1,M06,def2-SVP,674,1.68651272413175e-07
Eos_1,M06,def2-SVP,675,1.5830589298847807e-07
Eos_1,M06,def2-SVP,676,1.4859548114120956e-07
Eos_1,M06,def2-SVP,677,1.3948115483301308e-07
Eos_1,M06,def2-SVP,678,1.3092639925449818e-07
Eos_1,M06,def2-SVP,679,1.2289692414426507e-07
Eos_1,M06,def2-SVP,680,1.1536052957458846e-07
Eos_1,M06,def2-SVP,681,1.0828697971286733e-07
Eos_1,M06,def2-SVP,682,1.01647884095511e-07
Eos_1,M06,def2-SVP,683,9.541658597688269e-08
Eos_1,M06,def2-SVP,684,8.956805734064442e-08
Eos_1,M06,def2-SVP,685,8.407880018410181e-08
Eos_1,M06,def2-SVP,686,7.892675370825529e-08
Eos_1,M06,def2-SVP,687,7.409120706712055e-08
Eos_1,M06,def2-SVP,688,6.955271734961174e-08
Eos_1,M06,def2-SVP,689,6.529303248596638e-08
Eos_1,M06,def2-SVP,690,6.129501878830208e-08
Eos_1,M06,def2-SVP,691,5.754259285159551e-08
Eos_1,M06,def2-SVP,692,5.4020657557101435e-08
Eos_1,M06,def2-SVP,693,5.071504193512694e-08
Eos_1,M06,def2-SVP,694,4.7612444658122245e-08
Eos_1,M06,def2-SVP,695,4.4700380948322635e-08
Eos_1,M06,def2-SVP,696,4.1967132696700776e-08
Eos_1,M06,def2-SVP,697,3.940170160182366e-08
Eos_1,M06,def2-SVP,698,3.6993765148357875e-08
Eos_1,M06,def2-SVP,699,3.473363525550746e-08
Eos_1,M06,6-311+G**,200,1.2278329560940701e-19
Eos_1,M06,6-311+G**,201,4.555294698935961e-19
